Sample in Buffer,Sample in Window,TRIGGER,vio_boot_mode[1:0],vio_boot_mode_sel,vio_reset
13909,13909,0,0,0,0
13910,13910,0,0,0,0
13911,13911,0,0,0,0
13912,13912,0,0,0,0
13913,13913,0,0,0,0
13914,13914,0,0,0,0
13915,13915,0,0,0,0
13916,13916,0,0,0,0
13917,13917,0,0,0,0
13918,13918,0,0,0,0
13919,13919,0,0,0,0
13920,13920,0,0,0,0
13921,13921,0,0,0,0
13922,13922,0,0,0,0
13923,13923,0,0,0,0
13924,13924,0,0,0,0
13925,13925,0,0,0,0
13926,13926,0,0,0,0
13927,13927,0,0,0,0
13928,13928,0,0,0,0
13929,13929,0,0,0,0
13930,13930,0,0,0,0
13931,13931,0,0,0,0
13932,13932,0,0,0,0
13933,13933,0,0,0,0
13934,13934,0,0,0,0
13935,13935,0,0,0,0
13936,13936,0,0,0,0
13937,13937,0,0,0,0
13938,13938,0,0,0,0
13939,13939,0,0,0,0
13940,13940,0,0,0,0
13941,13941,0,0,0,0
13942,13942,0,0,0,0
13943,13943,0,0,0,0
13944,13944,0,0,0,0
13945,13945,0,0,0,0
13946,13946,0,0,0,0
13947,13947,0,0,0,0
13948,13948,0,0,0,0
13949,13949,0,0,0,0
13950,13950,0,0,0,0
13951,13951,0,0,0,0
13952,13952,0,0,0,0
13953,13953,0,0,0,0
13954,13954,0,0,0,0
13955,13955,0,0,0,0
13956,13956,0,0,0,0
13957,13957,0,0,0,0
13958,13958,0,0,0,0
13959,13959,0,0,0,0
13960,13960,0,0,0,0
13961,13961,0,0,0,0
13962,13962,0,0,0,0
13963,13963,0,0,0,0
13964,13964,0,0,0,0
13965,13965,0,0,0,0
13966,13966,0,0,0,0
13967,13967,0,0,0,0
13968,13968,0,0,0,0
13969,13969,0,0,0,0
13970,13970,0,0,0,0
13971,13971,0,0,0,0
13972,13972,0,0,0,0
13973,13973,0,0,0,0
13974,13974,0,0,0,0
13975,13975,0,0,0,0
13976,13976,0,0,0,0
13977,13977,0,0,0,0
13978,13978,0,0,0,0
13979,13979,0,0,0,0
13980,13980,0,0,0,0
13981,13981,0,0,0,0
13982,13982,0,0,0,0
13983,13983,0,0,0,0
13984,13984,0,0,0,0
13985,13985,0,0,0,0
13986,13986,0,0,0,0
13987,13987,0,0,0,0
13988,13988,0,0,0,0
13989,13989,0,0,0,0
13990,13990,0,0,0,0
13991,13991,0,0,0,0
13992,13992,0,0,0,0
13993,13993,0,0,0,0
13994,13994,0,0,0,0
13995,13995,0,0,0,0
13996,13996,0,0,0,0
13997,13997,0,0,0,0
13998,13998,0,0,0,0
13999,13999,0,0,0,0
14000,14000,0,0,0,0
14001,14001,0,0,0,0
14002,14002,0,0,0,0
14003,14003,0,0,0,0
14004,14004,0,0,0,0
14005,14005,0,0,0,0
14006,14006,0,0,0,0
14007,14007,0,0,0,0
14008,14008,0,0,0,0
14009,14009,0,0,0,0
14010,14010,0,0,0,0
14011,14011,0,0,0,0
14012,14012,0,0,0,0
14013,14013,0,0,0,0
14014,14014,0,0,0,0
14015,14015,0,0,0,0
14016,14016,0,0,0,0
14017,14017,0,0,0,0
14018,14018,0,0,0,0
14019,14019,0,0,0,0
14020,14020,0,0,0,0
14021,14021,0,0,0,0
14022,14022,0,0,0,0
14023,14023,0,0,0,0
14024,14024,0,0,0,0
14025,14025,0,0,0,0
14026,14026,0,0,0,0
14027,14027,0,0,0,0
14028,14028,0,0,0,0
14029,14029,0,0,0,0
14030,14030,0,0,0,0
14031,14031,0,0,0,0
14032,14032,0,0,0,0
14033,14033,0,0,0,0
14034,14034,0,0,0,0
14035,14035,0,0,0,0
14036,14036,0,0,0,0
14037,14037,0,0,0,0
14038,14038,0,0,0,0
14039,14039,0,0,0,0
14040,14040,0,0,0,0
14041,14041,0,0,0,0
14042,14042,0,0,0,0
14043,14043,0,0,0,0
14044,14044,0,0,0,0
14045,14045,0,0,0,0
14046,14046,0,0,0,0
14047,14047,0,0,0,0
14048,14048,0,0,0,0
14049,14049,0,0,0,0
14050,14050,0,0,0,0
14051,14051,0,0,0,0
14052,14052,0,0,0,0
14053,14053,0,0,0,0
14054,14054,0,0,0,0
14055,14055,0,0,0,0
14056,14056,0,0,0,0
14057,14057,0,0,0,0
14058,14058,0,0,0,0
14059,14059,0,0,0,0
14060,14060,0,0,0,0
14061,14061,0,0,0,0
14062,14062,0,0,0,0
14063,14063,0,0,0,0
14064,14064,0,0,0,0
14065,14065,0,0,0,0
14066,14066,0,0,0,0
14067,14067,0,0,0,0
14068,14068,0,0,0,0
14069,14069,0,0,0,0
14070,14070,0,0,0,0
14071,14071,0,0,0,0
14072,14072,0,0,0,0
14073,14073,0,0,0,0
14074,14074,0,0,0,0
14075,14075,0,0,0,0
14076,14076,0,0,0,0
14077,14077,0,0,0,0
14078,14078,0,0,0,0
14079,14079,0,0,0,0
14080,14080,0,0,0,0
14081,14081,0,0,0,0
14082,14082,0,0,0,0
14083,14083,0,0,0,0
14084,14084,0,0,0,0
14085,14085,0,0,0,0
14086,14086,0,0,0,0
14087,14087,0,0,0,0
14088,14088,0,0,0,0
14089,14089,0,0,0,0
14090,14090,0,0,0,0
14091,14091,0,0,0,0
14092,14092,0,0,0,0
14093,14093,0,0,0,0
14094,14094,0,0,0,0
14095,14095,0,0,0,0
14096,14096,0,0,0,0
14097,14097,0,0,0,0
14098,14098,0,0,0,0
14099,14099,0,0,0,0
14100,14100,0,0,0,0
14101,14101,0,0,0,0
14102,14102,0,0,0,0
14103,14103,0,0,0,0
14104,14104,0,0,0,0
14105,14105,0,0,0,0
14106,14106,0,0,0,0
14107,14107,0,0,0,0
14108,14108,0,0,0,0
14109,14109,0,0,0,0
14110,14110,0,0,0,0
14111,14111,0,0,0,0
14112,14112,0,0,0,0
14113,14113,0,0,0,0
14114,14114,0,0,0,0
14115,14115,0,0,0,0
14116,14116,0,0,0,0
14117,14117,0,0,0,0
14118,14118,0,0,0,0
14119,14119,0,0,0,0
14120,14120,0,0,0,0
14121,14121,0,0,0,0
14122,14122,0,0,0,0
14123,14123,0,0,0,0
14124,14124,0,0,0,0
14125,14125,0,0,0,0
14126,14126,0,0,0,0
14127,14127,0,0,0,0
14128,14128,0,0,0,0
14129,14129,0,0,0,0
14130,14130,0,0,0,0
14131,14131,0,0,0,0
14132,14132,0,0,0,0
14133,14133,0,0,0,0
14134,14134,0,0,0,0
14135,14135,0,0,0,0
14136,14136,0,0,0,0
14137,14137,0,0,0,0
14138,14138,0,0,0,0
14139,14139,0,0,0,0
14140,14140,0,0,0,0
14141,14141,0,0,0,0
14142,14142,0,0,0,0
14143,14143,0,0,0,0
14144,14144,0,0,0,0
14145,14145,0,0,0,0
14146,14146,0,0,0,0
14147,14147,0,0,0,0
14148,14148,0,0,0,0
14149,14149,0,0,0,0
14150,14150,0,0,0,0
14151,14151,0,0,0,0
14152,14152,0,0,0,0
14153,14153,0,0,0,0
14154,14154,0,0,0,0
14155,14155,0,0,0,0
14156,14156,0,0,0,0
14157,14157,0,0,0,0
14158,14158,0,0,0,0
14159,14159,0,0,0,0
14160,14160,0,0,0,0
14161,14161,0,0,0,0
14162,14162,0,0,0,0
14163,14163,0,0,0,0
14164,14164,0,0,0,0
14165,14165,0,0,0,0
14166,14166,0,0,0,0
14167,14167,0,0,0,0
14168,14168,0,0,0,0
14169,14169,0,0,0,0
14170,14170,0,0,0,0
14171,14171,0,0,0,0
14172,14172,0,0,0,0
14173,14173,0,0,0,0
14174,14174,0,0,0,0
14175,14175,0,0,0,0
14176,14176,0,0,0,0
14177,14177,0,0,0,0
14178,14178,0,0,0,0
14179,14179,0,0,0,0
14180,14180,0,0,0,0
14181,14181,0,0,0,0
14182,14182,0,0,0,0
14183,14183,0,0,0,0
14184,14184,0,0,0,0
14185,14185,0,0,0,0
14186,14186,0,0,0,0
14187,14187,0,0,0,0
14188,14188,0,0,0,0
14189,14189,0,0,0,0
14190,14190,0,0,0,0
14191,14191,0,0,0,0
14192,14192,0,0,0,0
14193,14193,0,0,0,0
14194,14194,0,0,0,0
14195,14195,0,0,0,0
14196,14196,0,0,0,0
14197,14197,0,0,0,0
14198,14198,0,0,0,0
14199,14199,0,0,0,0
14200,14200,0,0,0,0
14201,14201,0,0,0,0
14202,14202,0,0,0,0
14203,14203,0,0,0,0
14204,14204,0,0,0,0
14205,14205,0,0,0,0
14206,14206,0,0,0,0
14207,14207,0,0,0,0
14208,14208,0,0,0,0
14209,14209,0,0,0,0
14210,14210,0,0,0,0
14211,14211,0,0,0,0
14212,14212,0,0,0,0
14213,14213,0,0,0,0
14214,14214,0,0,0,0
14215,14215,0,0,0,0
14216,14216,0,0,0,0
14217,14217,0,0,0,0
14218,14218,0,0,0,0
14219,14219,0,0,0,0
14220,14220,0,0,0,0
14221,14221,0,0,0,0
14222,14222,0,0,0,0
14223,14223,0,0,0,0
14224,14224,0,0,0,0
14225,14225,0,0,0,0
14226,14226,0,0,0,0
14227,14227,0,0,0,0
14228,14228,0,0,0,0
14229,14229,0,0,0,0
14230,14230,0,0,0,0
14231,14231,0,0,0,0
14232,14232,0,0,0,0
14233,14233,0,0,0,0
14234,14234,0,0,0,0
14235,14235,0,0,0,0
14236,14236,0,0,0,0
14237,14237,0,0,0,0
14238,14238,0,0,0,0
14239,14239,0,0,0,0
14240,14240,0,0,0,0
14241,14241,0,0,0,0
14242,14242,0,0,0,0
14243,14243,0,0,0,0
14244,14244,0,0,0,0
14245,14245,0,0,0,0
14246,14246,0,0,0,0
14247,14247,0,0,0,0
14248,14248,0,0,0,0
14249,14249,0,0,0,0
14250,14250,0,0,0,0
14251,14251,0,0,0,0
14252,14252,0,0,0,0
14253,14253,0,0,0,0
14254,14254,0,0,0,0
14255,14255,0,0,0,0
14256,14256,0,0,0,0
14257,14257,0,0,0,0
14258,14258,0,0,0,0
14259,14259,0,0,0,0
14260,14260,0,0,0,0
14261,14261,0,0,0,0
14262,14262,0,0,0,0
14263,14263,0,0,0,0
14264,14264,0,0,0,0
14265,14265,0,0,0,0
14266,14266,0,0,0,0
14267,14267,0,0,0,0
14268,14268,0,0,0,0
14269,14269,0,0,0,0
14270,14270,0,0,0,0
14271,14271,0,0,0,0
14272,14272,0,0,0,0
14273,14273,0,0,0,0
14274,14274,0,0,0,0
14275,14275,0,0,0,0
14276,14276,0,0,0,0
14277,14277,0,0,0,0
14278,14278,0,0,0,0
14279,14279,0,0,0,0
14280,14280,0,0,0,0
14281,14281,0,0,0,0
14282,14282,0,0,0,0
14283,14283,0,0,0,0
14284,14284,0,0,0,0
14285,14285,0,0,0,0
14286,14286,0,0,0,0
14287,14287,0,0,0,0
14288,14288,0,0,0,0
14289,14289,0,0,0,0
14290,14290,0,0,0,0
14291,14291,0,0,0,0
14292,14292,0,0,0,0
14293,14293,0,0,0,0
14294,14294,0,0,0,0
14295,14295,0,0,0,0
14296,14296,0,0,0,0
14297,14297,0,0,0,0
14298,14298,0,0,0,0
14299,14299,0,0,0,0
14300,14300,0,0,0,0
14301,14301,0,0,0,0
14302,14302,0,0,0,0
14303,14303,0,0,0,0
14304,14304,0,0,0,0
14305,14305,0,0,0,0
14306,14306,0,0,0,0
14307,14307,0,0,0,0
14308,14308,0,0,0,0
14309,14309,0,0,0,0
14310,14310,0,0,0,0
14311,14311,0,0,0,0
14312,14312,0,0,0,0
14313,14313,0,0,0,0
14314,14314,0,0,0,0
14315,14315,0,0,0,0
14316,14316,0,0,0,0
14317,14317,0,0,0,0
14318,14318,0,0,0,0
14319,14319,0,0,0,0
14320,14320,0,0,0,0
14321,14321,0,0,0,0
14322,14322,0,0,0,0
14323,14323,0,0,0,0
14324,14324,0,0,0,0
14325,14325,0,0,0,0
14326,14326,0,0,0,0
14327,14327,0,0,0,0
14328,14328,0,0,0,0
14329,14329,0,0,0,0
14330,14330,0,0,0,0
14331,14331,0,0,0,0
14332,14332,0,0,0,0
14333,14333,0,0,0,0
14334,14334,0,0,0,0
14335,14335,0,0,0,0
14336,14336,0,0,0,0
14337,14337,0,0,0,0
14338,14338,0,0,0,0
14339,14339,0,0,0,0
14340,14340,0,0,0,0
14341,14341,0,0,0,0
14342,14342,0,0,0,0
14343,14343,0,0,0,0
14344,14344,0,0,0,0
14345,14345,0,0,0,0
14346,14346,0,0,0,0
14347,14347,0,0,0,0
14348,14348,0,0,0,0
14349,14349,0,0,0,0
14350,14350,0,0,0,0
14351,14351,0,0,0,0
14352,14352,0,0,0,0
14353,14353,0,0,0,0
14354,14354,0,0,0,0
14355,14355,0,0,0,0
14356,14356,0,0,0,0
14357,14357,0,0,0,0
14358,14358,0,0,0,0
14359,14359,0,0,0,0
14360,14360,0,0,0,0
14361,14361,0,0,0,0
14362,14362,0,0,0,0
14363,14363,0,0,0,0
14364,14364,0,0,0,0
14365,14365,0,0,0,0
14366,14366,0,0,0,0
14367,14367,0,0,0,0
14368,14368,0,0,0,0
14369,14369,0,0,0,0
14370,14370,0,0,0,0
14371,14371,0,0,0,0
14372,14372,0,0,0,0
14373,14373,0,0,0,0
14374,14374,0,0,0,0
14375,14375,0,0,0,0
14376,14376,0,0,0,0
14377,14377,0,0,0,0
14378,14378,0,0,0,0
14379,14379,0,0,0,0
14380,14380,0,0,0,0
14381,14381,0,0,0,0
14382,14382,0,0,0,0
14383,14383,0,0,0,0
14384,14384,0,0,0,0
14385,14385,0,0,0,0
14386,14386,0,0,0,0
14387,14387,0,0,0,0
14388,14388,0,0,0,0
14389,14389,0,0,0,0
14390,14390,0,0,0,0
14391,14391,0,0,0,0
14392,14392,0,0,0,0
14393,14393,0,0,0,0
14394,14394,0,0,0,0
14395,14395,0,0,0,0
14396,14396,0,0,0,0
14397,14397,0,0,0,0
14398,14398,0,0,0,0
14399,14399,0,0,0,0
14400,14400,0,0,0,0
14401,14401,0,0,0,0
14402,14402,0,0,0,0
14403,14403,0,0,0,0
14404,14404,0,0,0,0
14405,14405,0,0,0,0
14406,14406,0,0,0,0
14407,14407,0,0,0,0
14408,14408,0,0,0,0
14409,14409,0,0,0,0
14410,14410,0,0,0,0
14411,14411,0,0,0,0
14412,14412,0,0,0,0
14413,14413,0,0,0,0
14414,14414,0,0,0,0
14415,14415,0,0,0,0
14416,14416,0,0,0,0
14417,14417,0,0,0,0
14418,14418,0,0,0,0
14419,14419,0,0,0,0
14420,14420,0,0,0,0
14421,14421,0,0,0,0
14422,14422,0,0,0,0
14423,14423,0,0,0,0
14424,14424,0,0,0,0
14425,14425,0,0,0,0
14426,14426,0,0,0,0
14427,14427,0,0,0,0
14428,14428,0,0,0,0
14429,14429,0,0,0,0
14430,14430,0,0,0,0
14431,14431,0,0,0,0
14432,14432,0,0,0,0
14433,14433,0,0,0,0
14434,14434,0,0,0,0
14435,14435,0,0,0,0
14436,14436,0,0,0,0
14437,14437,0,0,0,0
14438,14438,0,0,0,0
14439,14439,0,0,0,0
14440,14440,0,0,0,0
14441,14441,0,0,0,0
14442,14442,0,0,0,0
14443,14443,0,0,0,0
14444,14444,0,0,0,0
14445,14445,0,0,0,0
14446,14446,0,0,0,0
14447,14447,0,0,0,0
14448,14448,0,0,0,0
14449,14449,0,0,0,0
14450,14450,0,0,0,0
14451,14451,0,0,0,0
14452,14452,0,0,0,0
14453,14453,0,0,0,0
14454,14454,0,0,0,0
14455,14455,0,0,0,0
14456,14456,0,0,0,0
14457,14457,0,0,0,0
14458,14458,0,0,0,0
14459,14459,0,0,0,0
14460,14460,0,0,0,0
14461,14461,0,0,0,0
14462,14462,0,0,0,0
14463,14463,0,0,0,0
14464,14464,0,0,0,0
14465,14465,0,0,0,0
14466,14466,0,0,0,0
14467,14467,0,0,0,0
14468,14468,0,0,0,0
14469,14469,0,0,0,0
14470,14470,0,0,0,0
14471,14471,0,0,0,0
14472,14472,0,0,0,0
14473,14473,0,0,0,0
14474,14474,0,0,0,0
14475,14475,0,0,0,0
14476,14476,0,0,0,0
14477,14477,0,0,0,0
14478,14478,0,0,0,0
14479,14479,0,0,0,0
14480,14480,0,0,0,0
14481,14481,0,0,0,0
14482,14482,0,0,0,0
14483,14483,0,0,0,0
14484,14484,0,0,0,0
14485,14485,0,0,0,0
14486,14486,0,0,0,0
14487,14487,0,0,0,0
14488,14488,0,0,0,0
14489,14489,0,0,0,0
14490,14490,0,0,0,0
14491,14491,0,0,0,0
14492,14492,0,0,0,0
14493,14493,0,0,0,0
14494,14494,0,0,0,0
14495,14495,0,0,0,0
14496,14496,0,0,0,0
14497,14497,0,0,0,0
14498,14498,0,0,0,0
14499,14499,0,0,0,0
14500,14500,0,0,0,0
14501,14501,0,0,0,0
14502,14502,0,0,0,0
14503,14503,0,0,0,0
14504,14504,0,0,0,0
14505,14505,0,0,0,0
14506,14506,0,0,0,0
14507,14507,0,0,0,0
14508,14508,0,0,0,0
14509,14509,0,0,0,0
14510,14510,0,0,0,0
14511,14511,0,0,0,0
14512,14512,0,0,0,0
14513,14513,0,0,0,0
14514,14514,0,0,0,0
14515,14515,0,0,0,0
14516,14516,0,0,0,0
14517,14517,0,0,0,0
14518,14518,0,0,0,0
14519,14519,0,0,0,0
14520,14520,0,0,0,0
14521,14521,0,0,0,0
14522,14522,0,0,0,0
14523,14523,0,0,0,0
14524,14524,0,0,0,0
14525,14525,0,0,0,0
14526,14526,0,0,0,0
14527,14527,0,0,0,0
14528,14528,0,0,0,0
14529,14529,0,0,0,0
14530,14530,0,0,0,0
14531,14531,0,0,0,0
14532,14532,0,0,0,0
14533,14533,0,0,0,0
14534,14534,0,0,0,0
14535,14535,0,0,0,0
14536,14536,0,0,0,0
14537,14537,0,0,0,0
14538,14538,0,0,0,0
14539,14539,0,0,0,0
14540,14540,0,0,0,0
14541,14541,0,0,0,0
14542,14542,0,0,0,0
14543,14543,0,0,0,0
14544,14544,0,0,0,0
14545,14545,0,0,0,0
14546,14546,0,0,0,0
14547,14547,0,0,0,0
14548,14548,0,0,0,0
14549,14549,0,0,0,0
14550,14550,0,0,0,0
14551,14551,0,0,0,0
14552,14552,0,0,0,0
14553,14553,0,0,0,0
14554,14554,0,0,0,0
14555,14555,0,0,0,0
14556,14556,0,0,0,0
14557,14557,0,0,0,0
14558,14558,0,0,0,0
14559,14559,0,0,0,0
14560,14560,0,0,0,0
14561,14561,0,0,0,0
14562,14562,0,0,0,0
14563,14563,0,0,0,0
14564,14564,0,0,0,0
14565,14565,0,0,0,0
14566,14566,0,0,0,0
14567,14567,0,0,0,0
14568,14568,0,0,0,0
14569,14569,0,0,0,0
14570,14570,0,0,0,0
14571,14571,0,0,0,0
14572,14572,0,0,0,0
14573,14573,0,0,0,0
14574,14574,0,0,0,0
14575,14575,0,0,0,0
14576,14576,0,0,0,0
14577,14577,0,0,0,0
14578,14578,0,0,0,0
14579,14579,0,0,0,0
14580,14580,0,0,0,0
14581,14581,0,0,0,0
14582,14582,0,0,0,0
14583,14583,0,0,0,0
14584,14584,0,0,0,0
14585,14585,0,0,0,0
14586,14586,0,0,0,0
14587,14587,0,0,0,0
14588,14588,0,0,0,0
14589,14589,0,0,0,0
14590,14590,0,0,0,0
14591,14591,0,0,0,0
14592,14592,0,0,0,0
14593,14593,0,0,0,0
14594,14594,0,0,0,0
14595,14595,0,0,0,0
14596,14596,0,0,0,0
14597,14597,0,0,0,0
14598,14598,0,0,0,0
14599,14599,0,0,0,0
14600,14600,0,0,0,0
14601,14601,0,0,0,0
14602,14602,0,0,0,0
14603,14603,0,0,0,0
14604,14604,0,0,0,0
14605,14605,0,0,0,0
14606,14606,0,0,0,0
14607,14607,0,0,0,0
14608,14608,0,0,0,0
14609,14609,0,0,0,0
14610,14610,0,0,0,0
14611,14611,0,0,0,0
14612,14612,0,0,0,0
14613,14613,0,0,0,0
14614,14614,0,0,0,0
14615,14615,0,0,0,0
14616,14616,0,0,0,0
14617,14617,0,0,0,0
14618,14618,0,0,0,0
14619,14619,0,0,0,0
14620,14620,0,0,0,0
14621,14621,0,0,0,0
14622,14622,0,0,0,0
14623,14623,0,0,0,0
14624,14624,0,0,0,0
14625,14625,0,0,0,0
14626,14626,0,0,0,0
14627,14627,0,0,0,0
14628,14628,0,0,0,0
14629,14629,0,0,0,0
14630,14630,0,0,0,0
14631,14631,0,0,0,0
14632,14632,0,0,0,0
14633,14633,0,0,0,0
14634,14634,0,0,0,0
14635,14635,0,0,0,0
14636,14636,0,0,0,0
14637,14637,0,0,0,0
14638,14638,0,0,0,0
14639,14639,0,0,0,0
14640,14640,0,0,0,0
14641,14641,0,0,0,0
14642,14642,0,0,0,0
14643,14643,0,0,0,0
14644,14644,0,0,0,0
14645,14645,0,0,0,0
14646,14646,0,0,0,0
14647,14647,0,0,0,0
14648,14648,0,0,0,0
14649,14649,0,0,0,0
14650,14650,0,0,0,0
14651,14651,0,0,0,0
14652,14652,0,0,0,0
14653,14653,0,0,0,0
14654,14654,0,0,0,0
14655,14655,0,0,0,0
14656,14656,0,0,0,0
14657,14657,0,0,0,0
14658,14658,0,0,0,0
14659,14659,0,0,0,0
14660,14660,0,0,0,0
14661,14661,0,0,0,0
14662,14662,0,0,0,0
14663,14663,0,0,0,0
14664,14664,0,0,0,0
14665,14665,0,0,0,0
14666,14666,0,0,0,0
14667,14667,0,0,0,0
14668,14668,0,0,0,0
14669,14669,0,0,0,0
14670,14670,0,0,0,0
14671,14671,0,0,0,0
14672,14672,0,0,0,0
14673,14673,0,0,0,0
14674,14674,0,0,0,0
14675,14675,0,0,0,0
14676,14676,0,0,0,0
14677,14677,0,0,0,0
14678,14678,0,0,0,0
14679,14679,0,0,0,0
14680,14680,0,0,0,0
14681,14681,0,0,0,0
14682,14682,0,0,0,0
14683,14683,0,0,0,0
14684,14684,0,0,0,0
14685,14685,0,0,0,0
14686,14686,0,0,0,0
14687,14687,0,0,0,0
14688,14688,0,0,0,0
14689,14689,0,0,0,0
14690,14690,0,0,0,0
14691,14691,0,0,0,0
14692,14692,0,0,0,0
14693,14693,0,0,0,0
14694,14694,0,0,0,0
14695,14695,0,0,0,0
14696,14696,0,0,0,0
14697,14697,0,0,0,0
14698,14698,0,0,0,0
14699,14699,0,0,0,0
14700,14700,0,0,0,0
14701,14701,0,0,0,0
14702,14702,0,0,0,0
14703,14703,0,0,0,0
14704,14704,0,0,0,0
14705,14705,0,0,0,0
14706,14706,0,0,0,0
14707,14707,0,0,0,0
14708,14708,0,0,0,0
14709,14709,0,0,0,0
14710,14710,0,0,0,0
14711,14711,0,0,0,0
14712,14712,0,0,0,0
14713,14713,0,0,0,0
14714,14714,0,0,0,0
14715,14715,0,0,0,0
14716,14716,0,0,0,0
14717,14717,0,0,0,0
14718,14718,0,0,0,0
14719,14719,0,0,0,0
14720,14720,0,0,0,0
14721,14721,0,0,0,0
14722,14722,0,0,0,0
14723,14723,0,0,0,0
14724,14724,0,0,0,0
14725,14725,0,0,0,0
14726,14726,0,0,0,0
14727,14727,0,0,0,0
14728,14728,0,0,0,0
14729,14729,0,0,0,0
14730,14730,0,0,0,0
14731,14731,0,0,0,0
14732,14732,0,0,0,0
14733,14733,0,0,0,0
14734,14734,0,0,0,0
14735,14735,0,0,0,0
14736,14736,0,0,0,0
14737,14737,0,0,0,0
14738,14738,0,0,0,0
14739,14739,0,0,0,0
14740,14740,0,0,0,0
14741,14741,0,0,0,0
14742,14742,0,0,0,0
14743,14743,0,0,0,0
14744,14744,0,0,0,0
14745,14745,0,0,0,0
14746,14746,0,0,0,0
14747,14747,0,0,0,0
14748,14748,0,0,0,0
14749,14749,0,0,0,0
14750,14750,0,0,0,0
14751,14751,0,0,0,0
14752,14752,0,0,0,0
14753,14753,0,0,0,0
14754,14754,0,0,0,0
14755,14755,0,0,0,0
14756,14756,0,0,0,0
14757,14757,0,0,0,0
14758,14758,0,0,0,0
14759,14759,0,0,0,0
14760,14760,0,0,0,0
14761,14761,0,0,0,0
14762,14762,0,0,0,0
14763,14763,0,0,0,0
14764,14764,0,0,0,0
14765,14765,0,0,0,0
14766,14766,0,0,0,0
14767,14767,0,0,0,0
14768,14768,0,0,0,0
14769,14769,0,0,0,0
14770,14770,0,0,0,0
14771,14771,0,0,0,0
14772,14772,0,0,0,0
14773,14773,0,0,0,0
14774,14774,0,0,0,0
14775,14775,0,0,0,0
14776,14776,0,0,0,0
14777,14777,0,0,0,0
14778,14778,0,0,0,0
14779,14779,0,0,0,0
14780,14780,0,0,0,0
14781,14781,0,0,0,0
14782,14782,0,0,0,0
14783,14783,0,0,0,0
14784,14784,0,0,0,0
14785,14785,0,0,0,0
14786,14786,0,0,0,0
14787,14787,0,0,0,0
14788,14788,0,0,0,0
14789,14789,0,0,0,0
14790,14790,0,0,0,0
14791,14791,0,0,0,0
14792,14792,0,0,0,0
14793,14793,0,0,0,0
14794,14794,0,0,0,0
14795,14795,0,0,0,0
14796,14796,0,0,0,0
14797,14797,0,0,0,0
14798,14798,0,0,0,0
14799,14799,0,0,0,0
14800,14800,0,0,0,0
14801,14801,0,0,0,0
14802,14802,0,0,0,0
14803,14803,0,0,0,0
14804,14804,0,0,0,0
14805,14805,0,0,0,0
14806,14806,0,0,0,0
14807,14807,0,0,0,0
14808,14808,0,0,0,0
14809,14809,0,0,0,0
14810,14810,0,0,0,0
14811,14811,0,0,0,0
14812,14812,0,0,0,0
14813,14813,0,0,0,0
14814,14814,0,0,0,0
14815,14815,0,0,0,0
14816,14816,0,0,0,0
14817,14817,0,0,0,0
14818,14818,0,0,0,0
14819,14819,0,0,0,0
14820,14820,0,0,0,0
14821,14821,0,0,0,0
14822,14822,0,0,0,0
14823,14823,0,0,0,0
14824,14824,0,0,0,0
14825,14825,0,0,0,0
14826,14826,0,0,0,0
14827,14827,0,0,0,0
14828,14828,0,0,0,0
14829,14829,0,0,0,0
14830,14830,0,0,0,0
14831,14831,0,0,0,0
14832,14832,0,0,0,0
14833,14833,0,0,0,0
14834,14834,0,0,0,0
14835,14835,0,0,0,0
14836,14836,0,0,0,0
14837,14837,0,0,0,0
14838,14838,0,0,0,0
14839,14839,0,0,0,0
14840,14840,0,0,0,0
14841,14841,0,0,0,0
14842,14842,0,0,0,0
14843,14843,0,0,0,0
14844,14844,0,0,0,0
14845,14845,0,0,0,0
14846,14846,0,0,0,0
14847,14847,0,0,0,0
14848,14848,0,0,0,0
14849,14849,0,0,0,0
14850,14850,0,0,0,0
14851,14851,0,0,0,0
14852,14852,0,0,0,0
14853,14853,0,0,0,0
14854,14854,0,0,0,0
14855,14855,0,0,0,0
14856,14856,0,0,0,0
14857,14857,0,0,0,0
14858,14858,0,0,0,0
14859,14859,0,0,0,0
14860,14860,0,0,0,0
14861,14861,0,0,0,0
14862,14862,0,0,0,0
14863,14863,0,0,0,0
14864,14864,0,0,0,0
14865,14865,0,0,0,0
14866,14866,0,0,0,0
14867,14867,0,0,0,0
14868,14868,0,0,0,0
14869,14869,0,0,0,0
14870,14870,0,0,0,0
14871,14871,0,0,0,0
14872,14872,0,0,0,0
14873,14873,0,0,0,0
14874,14874,0,0,0,0
14875,14875,0,0,0,0
14876,14876,0,0,0,0
14877,14877,0,0,0,0
14878,14878,0,0,0,0
14879,14879,0,0,0,0
14880,14880,0,0,0,0
14881,14881,0,0,0,0
14882,14882,0,0,0,0
14883,14883,0,0,0,0
14884,14884,0,0,0,0
14885,14885,0,0,0,0
14886,14886,0,0,0,0
14887,14887,0,0,0,0
14888,14888,0,0,0,0
14889,14889,0,0,0,0
14890,14890,0,0,0,0
14891,14891,0,0,0,0
14892,14892,0,0,0,0
14893,14893,0,0,0,0
14894,14894,0,0,0,0
14895,14895,0,0,0,0
14896,14896,0,0,0,0
14897,14897,0,0,0,0
14898,14898,0,0,0,0
14899,14899,0,0,0,0
14900,14900,0,0,0,0
14901,14901,0,0,0,0
14902,14902,0,0,0,0
14903,14903,0,0,0,0
14904,14904,0,0,0,0
